22533	28856	1	1
26288	28857	1	1
15667	28852	1	1
19387	28852	1	1
23234	28852	1	1
27008	28852	1	1
16339	28852	1	1
20090	28857	1	1
23884	28853	1	1
27690	28860	1	1
22885	28865	1	1
22884	28860	1	1
22887	28860	1	1
22886	28860	1	1
22889	28865	1	1
22888	28870	1	1
22891	28856	1	1
22890	28856	1	1
22893	28856	1	1
22892	28856	1	1
23667	28856	1	1
23668	28860	1	1
23669	28860	1	1
23670	28864	1	1
23663	28860	1	1
23664	28864	1	1
23665	28860	1	1
23666	28854	1	1
23671	28854	1	1
23672	28856	1	1
24430	28854	1	1
24429	28868	1	1
24428	28857	1	1
24427	28854	1	1
24434	28854	1	1
24433	28854	1	1
24432	28854	1	1
24431	28854	1	1
24422	28867	1	1
24421	28854	1	1
25162	28867	1	1
25163	28854	1	1
25160	28854	1	1
25161	28866	1	1
25158	28866	1	1
25159	28865	1	1
25156	28870	1	1
25157	28865	1	1
25154	28855	1	1
25155	28852	1	1
25924	28856	1	1
25923	28852	1	1
25926	28852	1	1
25925	28852	1	1
25920	28852	1	1
25919	28852	1	1
25922	28852	1	1
25921	28852	1	1
25918	28852	1	1
25917	28860	1	1
26658	28860	1	1
26659	28860	1	1
26660	28866	1	1
26661	28860	1	1
26662	28860	1	1
26663	28861	1	1
26664	28861	1	1
26665	28852	1	1
26666	28861	1	1
26667	28852	1	1
27454	28852	1	1
27453	28852	1	1
27452	28861	1	1
27451	28852	1	1
27450	28852	1	1
27449	28852	1	1
27448	28860	1	1
27447	28864	1	1
27462	28864	1	1
27461	28864	1	1
28226	28864	1	1
28227	28864	1	1
28224	28864	1	1
28225	28864	1	1
28230	28865	1	1
28231	28864	1	1
28228	28855	1	1
28229	28855	1	1
28222	28855	1	1
28223	28870	1	1
14574	28864	1	1
14573	28856	1	1
14576	28856	1	1
14575	28870	1	1
14578	28856	1	1
14577	28870	1	1
14580	28856	1	1
14579	28860	1	1
14571	28860	1	1
14570	28855	1	1
21704	28855	1	1
21705	28855	1	1
21702	28855	1	1
21703	28855	1	1
21708	28863	1	1
21709	28863	1	1
21706	28863	1	1
21707	28863	1	1
21700	28864	1	1
21701	28864	1	1
28664	28863	1	1
28663	28864	1	1
28666	28864	1	1
28665	28853	1	1
28660	28854	1	1
28659	28865	1	1
28662	28868	1	1
28661	28851	1	1
28669	28851	1	1
28668	28866	1	1
21204	28851	1	1
21205	28851	1	1
21206	28865	1	1
21207	28851	1	1
21208	28865	1	1
21209	28851	1	1
21210	28853	1	1
21211	28865	1	1
21212	28865	1	1
21213	28865	1	1
28169	28867	1	1
28168	28853	1	1
28167	28858	1	1
28166	28865	1	1
28173	28858	1	1
28172	28858	1	1
28171	28864	1	1
28170	28858	1	1
28175	28864	1	1
28174	28864	1	1
22665	28858	1	1
21033	28855	1	1
22663	28855	1	1
22664	28855	1	1
22661	28865	1	1
22662	28855	1	1
22659	28855	1	1
21009	28864	1	1
22668	28865	1	1
22669	28865	1	1
15234	28855	1	1
15233	28853	1	1
15236	28865	1	1
15235	28854	1	1
15238	28856	1	1
15237	28856	1	1
15240	28865	1	1
15239	28866	1	1
15242	28856	1	1
15241	28856	1	1
22207	28856	1	1
22208	28856	1	1
22209	28856	1	1
22210	28856	1	1
22203	28856	1	1
22204	28870	1	1
22205	28857	1	1
22206	28854	1	1
22201	28856	1	1
22202	28856	1	1
14776	28857	1	1
14775	28867	1	1
14774	28864	1	1
14773	28860	1	1
14772	28856	1	1
14771	28857	1	1
14770	28857	1	1
14769	28865	1	1
14768	28867	1	1
14767	28867	1	1
23782	28854	1	1
23783	28867	1	1
23780	28864	1	1
23781	28863	1	1
23786	28867	1	1
23787	28857	1	1
23784	28864	1	1
23785	28857	1	1
23789	28865	1	1
23790	28863	1	1
16245	28870	1	1
16244	28863	1	1
16247	28856	1	1
16246	28864	1	1
16241	28865	1	1
16240	28856	1	1
16243	28856	1	1
16242	28856	1	1
16239	28865	1	1
16238	28856	1	1
22947	28856	1	1
22946	28856	1	1
22949	28856	1	1
22948	28865	1	1
22951	28868	1	1
22950	28856	1	1
22953	28865	1	1
22952	28856	1	1
22955	28854	1	1
22954	28868	1	1
16004	28865	1	1
16005	28856	1	1
16002	28856	1	1
16003	28860	1	1
16000	28856	1	1
16001	28852	1	1
15998	28852	1	1
15999	28852	1	1
16008	28852	1	1
16009	28852	1	1
22467	28852	1	1
22466	28852	1	1
22465	28854	1	1
22464	28852	1	1
22463	28854	1	1
22462	28852	1	1
22461	28854	1	1
22460	28855	1	1
22459	28855	1	1
22458	28855	1	1
15490	28855	1	1
15491	28855	1	1
15492	28853	1	1
15493	28865	1	1
15486	28853	1	1
15487	28852	1	1
15488	28852	1	1
15489	28852	1	1
15482	28852	1	1
15483	28867	1	1
21937	28852	1	1
21936	28852	1	1
21939	28852	1	1
21938	28853	1	1
21933	28865	1	1
21932	28868	1	1
21935	28868	1	1
21934	28868	1	1
21941	28868	1	1
21940	28864	1	1
15001	28865	1	1
15002	28865	1	1
14999	28864	1	1
15000	28864	1	1
15005	28864	1	1
15006	28865	1	1
15003	28864	1	1
15004	28864	1	1
14997	28856	1	1
14998	28864	1	1
21416	28856	1	1
21415	28864	1	1
21414	28864	1	1
21413	28856	1	1
21420	28856	1	1
21419	28856	1	1
21418	28856	1	1
21417	28864	1	1
21422	28864	1	1
21421	28856	1	1
14511	28864	1	1
14512	28864	1	1
14513	28864	1	1
14514	28864	1	1
14515	28865	1	1
14516	28854	1	1
14517	28854	1	1
14518	28854	1	1
14519	28854	1	1
14520	28854	1	1
20399	28855	1	1
24980	28854	1	1
24983	28855	1	1
24982	28854	1	1
24985	28855	1	1
24984	28854	1	1
20407	28867	1	1
24986	28869	1	1
24978	28867	1	1
24977	28863	1	1
18017	28855	1	1
18018	28867	1	1
18015	28867	1	1
18016	28863	1	1
18013	28863	1	1
18014	28855	1	1
18011	28863	1	1
18012	28869	1	1
18009	28863	1	1
18010	28863	1	1
24154	28855	1	1
24155	28852	1	1
24156	28865	1	1
24157	28861	1	1
24158	28861	1	1
24159	28852	1	1
24160	28852	1	1
24161	28852	1	1
24152	28861	1	1
24153	28861	1	1
16708	28861	1	1
16707	28852	1	1
16706	28864	1	1
16705	28858	1	1
16712	28865	1	1
16711	28864	1	1
16710	28864	1	1
16709	28864	1	1
16700	28861	1	1
16699	28854	1	1
24691	28855	1	1
24692	28855	1	1
24689	28855	1	1
24690	28858	1	1
24695	28854	1	1
24696	28854	1	1
24693	28854	1	1
24694	28866	1	1
24698	28854	1	1
24699	28854	1	1
17239	28854	1	1
17238	28855	1	1
17241	28852	1	1
17240	28852	1	1
17235	28852	1	1
17234	28854	1	1
22049	28852	1	1
17236	28852	1	1
21991	28865	1	1
17232	28867	1	1
25191	28865	1	1
25192	28857	1	1
25193	28856	1	1
25194	28857	1	1
25187	28865	1	1
25188	28857	1	1
25189	28865	1	1
25190	28854	1	1
25196	28855	1	1
25197	28854	1	1
17746	28865	1	1
17745	28865	1	1
17744	28865	1	1
17743	28860	1	1
17742	28856	1	1
17741	28856	1	1
17740	28856	1	1
17739	28856	1	1
17751	28856	1	1
17750	28856	1	1
25708	28856	1	1
25709	28856	1	1
25706	28865	1	1
25707	28865	1	1
25704	28856	1	1
25705	28853	1	1
25702	28865	1	1
25703	28853	1	1
25700	28853	1	1
25701	28865	1	1
18252	28853	1	1
18251	28865	1	1
18254	28852	1	1
18253	28852	1	1
18256	28852	1	1
18255	28865	1	1
18258	28858	1	1
18257	28858	1	1
18244	28858	1	1
18243	28858	1	1
22120	28856	1	1
22121	28858	1	1
22122	28858	1	1
22123	28858	1	1
22124	28852	1	1
22125	28852	1	1
22126	28865	1	1
22127	28853	1	1
22128	28854	1	1
22129	28855	1	1
14693	28852	1	1
14692	28852	1	1
14691	28854	1	1
14690	28855	1	1
14697	28855	1	1
14696	28856	1	1
14695	28853	1	1
14694	28852	1	1
14699	28852	1	1
14698	28852	1	1
25433	28852	1	1
23115	28852	1	1
23109	28855	1	1
23107	28852	1	1
23105	28865	1	1
25428	28857	1	1
25427	28865	1	1
25426	28865	1	1
25438	28865	1	1
25437	28865	1	1
18482	28865	1	1
18483	28865	1	1
18484	28865	1	1
18485	28865	1	1
18478	28855	1	1
18479	28865	1	1
18480	28855	1	1
18481	28852	1	1
18490	28852	1	1
18491	28856	1	1
25962	28856	1	1
25961	28856	1	1
25964	28865	1	1
25963	28852	1	1
25966	28852	1	1
25965	28852	1	1
25968	28852	1	1
25967	28863	1	1
25958	28852	1	1
25957	28855	1	1
18979	28855	1	1
18980	28855	1	1
18977	28855	1	1
18978	28855	1	1
18975	28867	1	1
18976	28855	1	1
18973	28855	1	1
18974	28855	1	1
18971	28856	1	1
18972	28853	1	1
16737	28855	1	1
16735	28865	1	1
16733	28865	1	1
16730	28865	1	1
16744	28865	1	1
16742	28867	1	1
16529	28869	1	1
16739	28869	1	1
